"COUNTRY","YEAR","URBAN","PERWT","AGE","SEX","EDATTAIN","EDATTAIND","EMPSTAT","EMPSTATD","WGCARE","WGCOGN","WGCOMM","WGHEAR","WGMOBIL","WGVISION"
76,2000,2,13.79,23,1,2,212,1,110,NA,NA,NA,1,1,3
76,2000,2,12.34,23,2,2,212,3,300,NA,NA,NA,1,1,1
76,2000,1,1.23,10,1,1,120,1,110,NA,NA,NA,1,1,1
76,2000,2,11.61,6,2,1,110,0,0,NA,NA,NA,1,1,1
76,2000,2,9.58,34,1,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,8.97,20,2,2,221,1,110,NA,NA,NA,1,1,1
76,2000,2,9.11,28,2,1,120,1,110,NA,NA,NA,1,1,1
76,2000,2,12.4,17,2,2,212,3,300,NA,NA,NA,1,1,1
76,2000,2,8.44,22,1,3,311,1,110,NA,NA,NA,1,1,1
76,2000,2,12.12,28,1,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,10.73,57,2,1,120,3,300,NA,NA,NA,2,2,2
76,2000,2,11.25,18,1,3,311,2,200,NA,NA,NA,1,1,1
76,2000,2,8.45,8,1,1,120,0,0,NA,NA,NA,1,1,1
76,2000,1,12.76,17,1,1,120,2,200,NA,NA,NA,1,1,1
76,2000,2,11.25,48,2,2,212,3,300,NA,NA,NA,1,1,2
76,2000,1,3.93,16,2,2,212,2,200,NA,NA,NA,1,1,1
76,2000,2,6.34,24,1,3,311,1,110,NA,NA,NA,1,1,1
76,2000,2,11.22,42,2,3,311,2,200,NA,NA,NA,1,1,1
76,2000,2,10.34,21,1,3,312,3,300,NA,NA,NA,1,1,1
76,2000,2,9.72,10,2,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,8.74,38,2,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,4.51,22,2,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,8.56,35,1,4,400,1,110,NA,NA,NA,1,1,1
76,2000,2,8.29,26,1,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,4.03,15,2,1,120,1,110,NA,NA,NA,1,1,1
76,2000,2,8.36,18,1,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,10.11,36,2,3,311,1,110,NA,NA,NA,1,1,2
76,2000,1,9.05,16,1,1,110,3,300,NA,NA,NA,1,1,1
76,2000,1,14.55,50,2,1,110,3,300,NA,NA,NA,1,1,1
76,2000,1,3.2,10,1,1,120,3,300,NA,NA,NA,2,1,1
76,2000,2,7.93,7,1,1,120,0,0,NA,NA,NA,1,1,1
76,2000,2,10.88,7,2,1,120,0,0,NA,NA,NA,1,1,1
76,2000,1,3.93,49,1,1,110,3,300,NA,NA,NA,1,1,1
76,2000,2,10.8,33,1,1,110,3,300,NA,NA,NA,1,1,1
76,2000,1,10.34,43,1,1,120,1,110,NA,NA,NA,1,1,1
76,2000,2,9.05,8,2,1,120,0,0,NA,NA,NA,1,1,1
76,2000,2,5.28,9,1,1,120,0,0,NA,NA,NA,1,1,1
76,2000,2,4.83,46,1,1,110,1,110,NA,NA,NA,1,1,1
76,2000,2,9.71,32,1,1,120,1,110,NA,NA,NA,1,1,1
76,2000,2,9.79,58,2,3,311,3,300,NA,NA,NA,1,1,1
76,2000,1,8.26,29,2,2,212,1,110,NA,NA,NA,1,1,1
76,2000,2,12.13,14,1,2,212,3,300,NA,NA,NA,1,1,1
76,2000,2,6.3,18,1,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,5.38,25,1,2,212,1,110,NA,NA,NA,1,1,1
76,2000,2,7.31,18,2,3,311,3,300,NA,NA,NA,1,1,1
76,2000,2,10.98,73,2,2,212,3,300,NA,NA,NA,1,1,1
76,2000,2,10.84,16,2,2,212,2,200,NA,NA,NA,1,1,1
76,2000,2,9.37,32,2,1,130,2,200,NA,NA,NA,1,1,1
76,2000,1,4.11,56,1,1,110,1,120,NA,NA,NA,1,1,1
76,2000,2,6.21,16,1,2,212,2,200,NA,NA,NA,1,1,1
76,2000,2,6.88,12,2,1,110,3,300,NA,NA,NA,1,1,1
76,2000,2,11.66,26,1,2,221,1,120,NA,NA,NA,1,1,1
76,2000,2,8.61,4,2,0,0,0,0,NA,NA,NA,1,1,1
76,2000,2,11.51,6,1,1,110,0,0,NA,NA,NA,2,1,1
76,2000,2,8.25,13,2,1,130,3,300,NA,NA,NA,1,1,1
76,2000,2,12.12,26,1,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,11.64,18,1,2,212,3,300,NA,NA,NA,1,1,1
76,2000,2,9.94,17,1,1,110,1,110,NA,NA,NA,1,1,1
76,2000,2,8.58,16,2,2,212,2,200,NA,NA,NA,1,1,1
76,2000,1,3.95,11,2,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,10.73,36,2,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,11.24,21,1,3,311,1,110,NA,NA,NA,1,1,1
76,2000,2,6.3,3,1,0,0,0,0,NA,NA,NA,1,1,1
76,2000,2,3.21,3,1,0,0,0,0,NA,NA,NA,1,1,1
76,2000,2,11.63,37,2,3,312,1,110,NA,NA,NA,1,1,1
76,2000,2,5.32,14,1,2,212,1,110,NA,NA,NA,1,1,1
76,2000,2,11.92,18,1,2,212,2,200,NA,NA,NA,1,1,1
76,2000,1,6.13,67,2,1,110,3,300,NA,NA,NA,1,2,2
76,2000,1,4.89,6,1,1,110,0,0,NA,NA,NA,1,1,1
76,2000,2,13.51,7,1,1,110,0,0,NA,NA,NA,1,1,1
76,2000,1,11.14,14,1,2,212,3,300,NA,NA,NA,1,1,1
76,2000,2,11.2,22,2,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,12.62,11,2,1,120,3,300,NA,NA,NA,1,1,2
76,2000,1,2.17,11,2,1,110,3,300,NA,NA,NA,1,1,1
76,2000,2,10.01,8,1,1,120,0,0,NA,NA,NA,1,1,1
76,2000,2,10.87,34,1,2,212,1,110,NA,NA,NA,1,1,1
76,2000,2,5.21,13,2,1,110,3,300,NA,NA,NA,1,1,1
76,2000,2,14.53,71,2,3,311,3,300,NA,NA,NA,1,1,1
76,2000,2,9.4,44,1,1,120,3,300,NA,NA,NA,1,1,2
76,2000,2,14.04,21,1,3,311,1,110,NA,NA,NA,1,1,1
76,2000,2,12.04,45,2,3,311,1,110,NA,NA,NA,1,1,1
76,2000,2,12.15,30,1,1,130,1,110,NA,NA,NA,1,1,1
76,2000,2,12.85,19,1,2,212,2,200,NA,NA,NA,1,1,1
76,2000,1,9.72,24,1,2,212,1,110,NA,NA,NA,1,1,1
76,2000,2,4,6,2,1,120,0,0,NA,NA,NA,1,1,1
76,2000,2,13.59,25,2,2,221,3,300,NA,NA,NA,1,1,2
76,2000,2,9.86,29,2,2,221,1,110,NA,NA,NA,1,1,1
76,2000,2,8.79,11,1,1,120,3,300,NA,NA,NA,1,1,2
76,2000,2,8.64,16,1,2,212,1,110,NA,NA,NA,1,1,1
76,2000,2,14.15,13,2,1,130,3,300,NA,NA,NA,1,1,1
76,2000,1,3.02,32,1,1,120,1,110,NA,NA,NA,1,1,1
76,2000,2,5.76,35,2,1,130,1,110,NA,NA,NA,1,1,1
76,2000,1,7.89,13,1,1,110,3,300,NA,NA,NA,1,1,1
76,2000,2,4.78,18,2,2,212,2,200,NA,NA,NA,1,1,1
76,2000,2,7.26,45,1,4,400,1,110,NA,NA,NA,1,1,1
76,2000,2,10.15,19,1,2,212,2,200,NA,NA,NA,1,1,1
76,2000,2,10,10,1,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,9.29,19,1,3,311,3,300,NA,NA,NA,1,1,1
76,2000,2,11.27,47,2,1,120,3,300,NA,NA,NA,1,1,1
76,2000,2,5.54,34,1,1,120,1,110,NA,NA,NA,1,1,1
76,2010,2,23.79,17,2,2,221,1,110,NA,NA,NA,1,1,1
76,2010,2,4.9,12,2,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,5.57,16,2,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,1.77,9,1,1,120,0,0,NA,NA,NA,1,1,1
76,2010,2,10.98,14,2,2,221,3,300,NA,NA,NA,2,1,1
76,2010,2,1.83,75,2,1,110,3,300,NA,NA,NA,1,1,1
76,2010,2,21.18,37,2,3,311,1,110,NA,NA,NA,3,1,1
76,2010,2,19.53,23,2,3,311,1,110,NA,NA,NA,1,1,2
76,2010,2,2.45,62,1,1,110,1,110,NA,NA,NA,1,1,1
76,2010,2,4.95,59,1,1,110,1,110,NA,NA,NA,1,1,3
76,2010,2,9.13,15,2,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,2.57,7,1,1,120,0,0,NA,NA,NA,1,1,1
76,2010,1,2.74,55,1,1,110,1,110,NA,NA,NA,1,2,3
76,2010,2,10.44,9,1,1,120,0,0,NA,NA,NA,1,1,1
76,2010,2,10.03,62,2,1,120,3,300,NA,NA,NA,1,1,1
76,2010,2,9.63,49,2,2,212,3,300,NA,NA,NA,2,1,3
76,2010,2,3.91,14,2,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,10.53,31,2,3,311,1,110,NA,NA,NA,2,1,1
76,2010,2,5.64,18,2,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,10.13,25,1,4,400,1,110,NA,NA,NA,1,1,1
76,2010,1,13.85,11,1,1,120,3,300,NA,NA,NA,1,1,1
76,2010,2,10.07,22,1,3,312,3,300,NA,NA,NA,1,1,1
76,2010,1,11.47,56,2,1,120,1,110,NA,NA,NA,3,2,3
76,2010,2,11.27,56,1,4,400,3,300,NA,NA,NA,1,2,2
76,2010,2,7.83,40,2,1,130,3,300,NA,NA,NA,1,1,3
76,2010,2,6.88,1,1,1,110,0,0,NA,NA,NA,1,1,1
76,2010,1,4.53,23,1,1,130,3,300,NA,NA,NA,1,1,1
76,2010,2,5.85,22,2,2,221,1,110,NA,NA,NA,1,2,1
76,2010,1,9.65,6,1,1,120,0,0,NA,NA,NA,1,1,1
76,2010,2,10.69,49,2,3,312,3,300,NA,NA,NA,2,1,2
76,2010,1,12.07,75,1,1,120,3,300,NA,NA,NA,1,1,3
76,2010,2,8.37,25,2,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,3.97,13,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,1,3.42,16,1,2,212,1,110,NA,NA,NA,1,1,1
76,2010,1,3.24,48,2,1,120,3,300,NA,NA,NA,1,2,2
76,2010,2,1,40,2,1,120,3,300,NA,NA,NA,1,3,2
76,2010,2,8.51,16,2,2,221,3,300,NA,NA,NA,1,1,1
76,2010,2,3.15,17,2,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,14.7,33,2,1,120,1,110,NA,NA,NA,1,1,1
76,2010,2,6.47,14,2,2,212,3,300,NA,NA,NA,1,1,3
76,2010,2,19.41,3,2,1,110,0,0,NA,NA,NA,1,1,1
76,2010,2,11.16,19,1,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,12.66,32,1,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,4.11,2,2,1,110,0,0,NA,NA,NA,1,1,1
76,2010,1,6.33,9,2,1,110,0,0,NA,NA,NA,1,1,1
76,2010,2,28.68,31,1,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,5.02,64,2,2,212,3,300,NA,NA,NA,1,3,1
76,2010,2,3.25,42,2,1,130,1,110,NA,NA,NA,1,1,1
76,2010,2,18.64,13,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,5.15,11,1,1,120,3,300,NA,NA,NA,1,1,1
76,2010,2,10.94,4,1,1,110,0,0,NA,NA,NA,1,1,1
76,2010,2,24.3,16,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,1.94,40,1,1,120,1,110,NA,NA,NA,1,1,1
76,2010,2,9.31,12,1,1,130,3,300,NA,NA,NA,1,1,1
76,2010,1,2.64,61,2,1,130,3,300,NA,NA,NA,1,1,1
76,2010,2,21.35,28,2,4,400,1,110,NA,NA,NA,1,1,1
76,2010,2,11.13,7,2,1,110,0,0,NA,NA,NA,1,1,1
76,2010,2,9.11,29,2,2,221,1,110,NA,NA,NA,1,1,2
76,2010,1,7.07,32,1,1,130,2,200,NA,NA,NA,1,1,1
76,2010,1,5.8,25,2,3,311,3,300,NA,NA,NA,1,1,1
76,2010,1,3.3,37,2,1,110,3,300,NA,NA,NA,2,1,1
76,2010,2,5.55,63,1,1,130,1,110,NA,NA,NA,1,1,1
76,2010,2,3.8,13,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,14.09,20,2,2,212,1,110,NA,NA,NA,1,1,1
76,2010,1,3.67,54,1,2,212,1,110,NA,NA,NA,1,1,2
76,2010,2,10.99,10,2,1,120,3,300,NA,NA,NA,1,1,1
76,2010,2,15.22,9,2,1,130,0,0,NA,NA,NA,1,1,1
76,2010,2,4.48,9,1,1,120,0,0,NA,NA,NA,1,1,2
76,2010,2,2.36,88,2,1,110,3,300,NA,NA,NA,2,1,3
76,2010,2,4.68,43,1,2,221,1,110,NA,NA,NA,1,1,3
76,2010,1,10.33,47,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,11.7,5,2,1,120,0,0,NA,NA,NA,1,1,1
76,2010,1,2.84,57,2,1,110,3,300,NA,NA,NA,2,2,2
76,2010,2,5.2,15,1,1,120,3,300,NA,NA,NA,1,1,1
76,2010,1,1.68,12,1,1,130,1,110,NA,NA,NA,1,1,1
76,2010,2,11.88,9,2,1,120,0,0,NA,NA,NA,1,1,1
76,2010,2,15.67,9,1,1,120,0,0,NA,NA,NA,1,1,1
76,2010,2,8.53,31,2,3,312,1,110,NA,NA,NA,1,1,2
76,2010,2,11.76,34,1,2,212,1,110,NA,NA,NA,1,1,1
76,2010,1,3.92,87,1,1,110,3,300,NA,NA,NA,1,1,1
76,2010,2,13.54,12,2,1,130,3,300,NA,NA,NA,1,1,1
76,2010,2,11.64,3,1,1,110,0,0,NA,NA,NA,1,1,1
76,2010,2,3.9,25,2,3,311,3,300,NA,NA,NA,1,1,3
76,2010,2,9.34,22,2,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,14.02,31,2,4,400,3,300,NA,NA,NA,1,1,1
76,2010,2,7.16,17,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,2,9.62,29,1,4,400,1,110,NA,NA,NA,1,1,1
76,2010,2,5.17,29,1,3,311,3,300,NA,NA,NA,1,1,1
76,2010,2,4.33,32,2,4,400,1,110,NA,NA,NA,1,1,1
76,2010,2,9.29,10,2,1,130,3,300,NA,NA,NA,1,1,1
76,2010,2,20.13,12,1,1,130,3,300,NA,NA,NA,1,1,1
76,2010,1,2.28,45,1,2,212,1,110,NA,NA,NA,1,1,1
76,2010,2,5.57,29,1,2,221,1,110,NA,NA,NA,1,1,1
76,2010,2,8.39,11,1,1,110,3,300,NA,NA,NA,1,1,1
76,2010,2,10.92,18,1,2,212,3,300,NA,NA,NA,1,1,1
76,2010,1,5.24,22,1,2,221,1,110,NA,NA,NA,1,1,1
76,2010,2,4.91,0,2,1,110,0,0,NA,NA,NA,1,1,1
76,2010,2,9.78,11,2,1,130,1,110,NA,NA,NA,1,1,1
76,2010,2,13.12,51,2,2,212,3,300,NA,NA,NA,1,2,1
76,2010,2,4.58,17,1,2,221,3,300,NA,NA,NA,1,1,1
104,2014,1,10.02,45,1,1,110,1,110,NA,1,NA,1,1,1
104,2014,1,9.97,2,1,0,0,0,0,NA,1,NA,1,1,1
104,2014,1,10.07,10,2,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,9.95,6,2,1,120,0,0,NA,1,NA,1,1,1
104,2014,1,10.04,13,1,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,10,45,2,1,110,3,310,NA,1,NA,1,1,1
104,2014,1,9.87,33,2,2,211,1,110,NA,1,NA,1,1,1
104,2014,9,9.5,85,2,1,120,3,343,NA,4,NA,2,4,1
104,2014,2,10.05,18,1,2,211,2,200,NA,1,NA,1,1,1
104,2014,9,9.48,19,2,3,312,3,330,NA,1,NA,1,1,1
104,2014,1,9.96,62,1,1,120,1,110,NA,1,NA,1,1,1
104,2014,1,10.06,60,2,1,110,1,117,NA,1,NA,1,1,1
104,2014,2,9.58,22,2,1,110,3,310,NA,1,NA,1,1,1
104,2014,1,9.97,20,1,2,221,1,117,NA,1,NA,1,1,1
104,2014,2,10.09,18,2,2,221,3,330,NA,1,NA,1,1,1
104,2014,1,10.1,44,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.93,19,2,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.9,19,2,1,120,1,110,NA,1,NA,1,1,1
104,2014,1,10.02,26,2,2,221,1,110,NA,1,NA,1,1,1
104,2014,2,9.12,58,2,2,211,1,110,NA,1,NA,1,1,2
104,2014,1,10.03,18,2,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.91,34,2,3,311,3,310,NA,1,NA,1,1,1
104,2014,1,10.01,8,1,1,120,0,0,NA,1,NA,1,1,1
104,2014,1,9.99,12,2,1,120,3,330,NA,1,NA,1,1,1
104,2014,1,9.93,12,2,2,211,3,330,NA,1,NA,1,1,1
104,2014,2,9.93,12,1,1,120,1,117,NA,1,NA,1,1,1
104,2014,1,9.85,10,1,1,120,3,330,NA,1,NA,1,1,1
104,2014,1,9.96,48,1,1,110,1,110,NA,1,NA,1,1,1
104,2014,2,10.08,80,2,1,110,3,343,NA,1,NA,1,1,1
104,2014,2,9.34,12,1,1,110,1,110,NA,1,NA,1,1,1
104,2014,2,9.88,65,2,3,311,3,343,NA,1,NA,1,1,1
104,2014,1,9.92,39,2,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,10.02,44,2,2,221,1,110,NA,1,NA,1,1,1
104,2014,2,10,59,2,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.98,37,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.95,49,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,2,9.93,41,1,9,999,1,110,NA,1,NA,1,1,1
104,2014,1,9.85,29,2,3,311,1,110,NA,1,NA,1,1,1
104,2014,1,10.03,44,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,10.05,35,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,10,2,2,0,0,0,0,NA,1,NA,1,1,1
104,2014,1,9.98,70,1,1,120,1,110,NA,1,NA,1,1,2
104,2014,2,10.12,22,2,2,211,1,117,NA,1,NA,1,1,1
104,2014,9,7.89,38,1,4,400,1,110,NA,1,NA,1,1,1
104,2014,9,10.24,31,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.96,12,2,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,10,39,2,1,120,1,117,NA,1,NA,1,1,1
104,2014,1,9.96,39,2,2,211,3,310,NA,1,NA,1,1,1
104,2014,1,10.11,16,2,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.91,16,1,2,221,3,330,NA,1,NA,1,1,1
104,2014,1,9.95,27,2,1,110,3,310,NA,1,NA,1,1,1
104,2014,1,10.07,36,2,2,221,3,310,NA,1,NA,1,1,1
104,2014,2,10.2,42,2,2,221,1,110,NA,1,NA,1,1,1
104,2014,1,10.11,11,1,1,120,3,330,NA,1,NA,1,1,1
104,2014,1,9.98,44,1,1,110,1,110,NA,1,NA,1,1,1
104,2014,9,10.14,2,1,0,0,0,0,NA,1,NA,1,1,1
104,2014,1,9.76,49,1,1,110,1,110,NA,1,NA,1,1,2
104,2014,1,9.89,5,1,1,110,0,0,NA,1,NA,1,1,1
104,2014,1,9.96,12,2,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,9.99,84,2,1,110,3,343,NA,2,NA,3,2,1
104,2014,1,10.04,46,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,10.03,5,2,1,110,0,0,NA,1,NA,1,1,1
104,2014,1,9.87,46,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,9,17.87,15,2,2,221,3,330,NA,1,NA,1,1,1
104,2014,1,9.99,14,2,2,221,3,330,NA,1,NA,1,1,1
104,2014,1,9.95,49,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,10.14,38,2,2,221,3,310,NA,1,NA,1,1,1
104,2014,1,10.02,10,1,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,9.99,66,1,1,120,1,110,NA,1,NA,1,1,1
104,2014,1,10.04,45,1,1,120,1,110,NA,1,NA,1,1,1
104,2014,1,10.01,15,2,2,221,3,390,NA,1,NA,1,1,1
104,2014,2,10.09,28,2,1,120,1,110,NA,1,NA,1,1,1
104,2014,1,10,16,1,2,221,3,330,NA,1,NA,1,1,1
104,2014,1,9.95,0,2,0,0,0,0,NA,1,NA,1,1,1
104,2014,1,10.04,37,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,2,9.92,10,1,9,999,3,330,NA,1,NA,1,1,1
104,2014,1,9.97,43,1,1,120,1,117,NA,1,NA,1,1,1
104,2014,1,10.02,51,1,1,120,1,110,NA,1,NA,1,1,1
104,2014,1,10.02,12,2,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,10.15,44,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,10.01,18,2,2,221,1,117,NA,1,NA,1,1,1
104,2014,1,9.99,5,2,1,110,0,0,NA,1,NA,1,1,1
104,2014,1,9.87,52,2,2,221,1,117,NA,1,NA,1,1,1
104,2014,2,9.97,41,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,2,9.98,53,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.97,10,1,2,211,3,330,NA,1,NA,1,1,1
104,2014,2,10.02,15,2,2,221,3,330,NA,1,NA,1,1,1
104,2014,1,9.81,7,1,1,120,0,0,NA,1,NA,1,1,1
104,2014,1,10.04,42,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.58,7,2,1,120,0,0,NA,1,NA,1,1,1
104,2014,1,9.86,37,2,1,120,2,200,NA,1,NA,1,1,1
104,2014,1,9.88,55,2,2,211,3,310,NA,1,NA,1,1,1
104,2014,1,10,9,1,1,120,0,0,NA,1,NA,1,1,1
104,2014,2,10.08,12,1,2,211,3,330,NA,1,NA,1,1,1
104,2014,1,9.98,52,2,2,211,3,310,NA,1,NA,1,1,1
104,2014,1,9.9,9,1,1,120,0,0,NA,1,NA,1,1,1
104,2014,1,10.07,31,1,4,400,1,110,NA,1,NA,1,1,1
104,2014,2,10.09,39,1,2,211,1,110,NA,1,NA,1,1,1
104,2014,1,9.76,25,2,2,221,1,117,NA,1,NA,1,1,1
104,2014,1,10,21,2,3,311,1,110,NA,1,NA,1,1,1
360,2010,1,10,3,2,0,0,0,0,1,1,NA,1,1,1
360,2010,1,10,1,2,0,0,0,0,1,1,NA,1,1,1
360,2010,1,10,36,2,2,212,3,300,1,1,NA,1,1,1
360,2010,2,10,28,2,4,400,2,200,1,1,NA,1,1,1
360,2010,1,10,23,2,2,212,3,300,1,1,NA,1,1,1
360,2010,1,10,25,2,2,212,2,240,1,1,NA,1,1,1
360,2010,1,10,22,2,2,221,1,110,1,1,NA,1,1,1
360,2010,1,10,51,2,2,212,3,300,1,1,NA,1,1,1
360,2010,1,10,9,1,1,120,0,0,1,1,NA,1,1,1
360,2010,1,10,61,2,1,110,1,110,1,1,NA,2,1,2
360,2010,2,10,13,1,2,221,3,300,1,1,NA,1,1,1
360,2010,2,10,21,1,3,321,1,110,1,1,NA,1,1,1
360,2010,2,10,14,2,2,221,3,300,1,1,NA,1,1,1
360,2010,1,10,35,1,2,212,1,110,1,1,NA,1,1,1
360,2010,1,10,66,2,1,110,3,300,1,1,NA,1,1,1
360,2010,2,10,4,1,0,0,0,0,2,1,NA,1,1,1
360,2010,1,10,32,2,2,212,1,110,1,1,NA,1,1,1
360,2010,1,10,46,1,1,120,1,110,1,1,NA,1,1,1
360,2010,1,10,15,1,2,221,3,300,1,1,NA,1,1,1
360,2010,2,10,24,2,2,212,3,300,1,1,NA,1,1,1
360,2010,1,10,50,2,1,110,2,240,1,4,NA,2,1,1
360,2010,1,10,47,2,2,212,1,110,1,1,NA,1,1,1
360,2010,2,10,49,2,2,212,2,240,1,1,NA,1,1,1
360,2010,1,10,36,2,2,212,1,110,1,1,NA,1,1,1
360,2010,2,10,26,2,2,212,3,300,1,1,NA,1,1,1
360,2010,1,10,80,2,2,212,1,110,1,1,NA,1,1,2
